"count","day"
2829,"2015-18-06"
2239,"2015-19-06"
2277,"2015-20-06"
1764,"2015-21-06"
1580,"2015-22-06"
2239,"2015-23-06"
3129,"2015-24-06"
3317,"2015-25-06"
3304,"2015-26-06"
2641,"2015-27-06"
2110,"2015-28-06"
3488,"2015-29-06"
3615,"2015-30-06"
3469,"2015-01-07"
3304,"2015-02-07"
3172,"2015-03-07"
2462,"2015-04-07"
1549,"2015-05-07"
3270,"2015-06-07"
2853,"2015-07-07"
2751,"2015-08-07"
2963,"2015-09-07"
3215,"2015-10-07"
2734,"2015-11-07"
1673,"2015-12-07"
1844,"2015-13-07"
2681,"2015-14-07"
3081,"2015-15-07"
3225,"2015-16-07"
2936,"2015-17-07"
2822,"2015-18-07"
1318,"2015-19-07"
2530,"2015-20-07"
3039,"2015-21-07"
3104,"2015-22-07"
3159,"2015-23-07"
2966,"2015-24-07"
1333,"2015-25-07"
1439,"2015-26-07"
2123,"2015-27-07"
2553,"2015-28-07"
2518,"2015-29-07"
2528,"2015-30-07"
3083,"2015-31-07"
2715,"2015-01-08"
2013,"2015-02-08"
3182,"2015-03-08"
2251,"2015-04-08"
3257,"2015-05-08"
3320,"2015-06-08"
2917,"2015-07-08"
2643,"2015-08-08"
1889,"2015-09-08"
1656,"2015-10-08"
3441,"2015-11-08"
3620,"2015-12-08"
3617,"2015-13-08"
3432,"2015-14-08"
2695,"2015-15-08"
676,"2015-16-08"
1621,"2015-17-08"
3190,"2015-18-08"
3763,"2015-19-08"
3688,"2015-20-08"
3605,"2015-21-08"
2866,"2015-22-08"
1912,"2015-23-08"
3028,"2015-24-08"
3167,"2015-25-08"
3556,"2015-26-08"
1872,"2015-27-08"
3212,"2015-28-08"
2921,"2015-29-08"
1981,"2015-30-08"
3576,"2015-31-08"
1901,"2015-01-09"
3217,"2015-02-09"
3243,"2015-03-09"
3218,"2015-04-09"
1851,"2015-05-09"
1495,"2015-06-09"
2337,"2015-07-09"
3009,"2015-08-09"
3260,"2015-09-09"
3248,"2015-10-09"
3414,"2015-11-09"
2125,"2015-12-09"
1176,"2015-13-09"
2660,"2015-14-09"
2976,"2015-15-09"
1815,"2015-16-09"
2295,"2015-17-09"
2807,"2015-18-09"
2170,"2015-19-09"
1693,"2015-20-09"
3067,"2015-21-09"
1988,"2015-22-09"
2330,"2015-23-09"
2928,"2015-24-09"
2979,"2015-25-09"
2345,"2015-26-09"
1616,"2015-27-09"
3211,"2015-28-09"
3198,"2015-29-09"
3238,"2015-30-09"
3128,"2015-01-10"
3333,"2015-02-10"
1871,"2015-03-10"
1685,"2015-04-10"
2747,"2015-05-10"
2346,"2015-06-10"
2298,"2015-07-10"
1747,"2015-08-10"
2473,"2015-09-10"
2178,"2015-10-10"
1601,"2015-11-10"
2568,"2015-12-10"
2261,"2015-13-10"
1731,"2015-14-10"
1438,"2015-15-10"
1890,"2015-16-10"
1726,"2015-17-10"
1218,"2015-18-10"
2488,"2015-19-10"
2494,"2015-20-10"
2793,"2015-21-10"
2454,"2015-22-10"
2784,"2015-23-10"
2278,"2015-24-10"
1426,"2015-25-10"
2958,"2015-26-10"
2969,"2015-27-10"
2793,"2015-28-10"
2855,"2015-29-10"
2920,"2015-30-10"
2248,"2015-31-10"
1274,"2015-01-11"
2915,"2015-02-11"
2824,"2015-03-11"
2769,"2015-04-11"
2809,"2015-05-11"
2671,"2015-06-11"
2189,"2015-07-11"
1710,"2015-08-11"
2813,"2015-09-11"
2955,"2015-10-11"
2497,"2015-11-11"
2814,"2015-12-11"
2407,"2015-13-11"
1848,"2015-14-11"
1010,"2015-15-11"
2452,"2015-16-11"
2149,"2015-17-11"
2597,"2015-18-11"
2039,"2015-19-11"
2159,"2015-20-11"
1895,"2015-21-11"
921,"2015-22-11"
2508,"2015-23-11"
1947,"2015-24-11"
2012,"2015-25-11"
2476,"2015-26-11"
2485,"2015-27-11"
1818,"2015-28-11"
837,"2015-29-11"
1696,"2015-30-11"
1343,"2015-01-12"
2562,"2015-02-12"
2633,"2015-03-12"
1988,"2015-04-12"
1922,"2015-05-12"
1168,"2015-06-12"
2683,"2015-07-12"
2610,"2015-08-12"
2722,"2015-09-12"
2530,"2015-10-12"
1460,"2015-11-12"
1796,"2015-12-12"
813,"2015-13-12"
2520,"2015-14-12"
2553,"2015-15-12"
1789,"2015-16-12"
2647,"2015-17-12"
2606,"2015-18-12"
2243,"2015-19-12"
1266,"2015-20-12"
2646,"2015-21-12"
2615,"2015-22-12"
2341,"2015-23-12"
1213,"2015-24-12"
354,"2015-25-12"
809,"2015-26-12"
984,"2015-27-12"
1952,"2015-28-12"
2021,"2015-29-12"
1903,"2015-30-12"
1343,"2015-31-12"
702,"2016-01-01"
969,"2016-02-01"
754,"2016-03-01"
1576,"2016-04-01"
2108,"2016-05-01"
2103,"2016-06-01"
1639,"2016-07-01"
2394,"2016-08-01"
1948,"2016-09-01"
1058,"2016-10-01"
1739,"2016-11-01"
2293,"2016-12-01"
1757,"2016-13-01"
1965,"2016-14-01"
1740,"2016-15-01"
1247,"2016-16-01"
885,"2016-17-01"
1826,"2016-18-01"
1946,"2016-19-01"
1883,"2016-20-01"
2023,"2016-21-01"
1928,"2016-22-01"
1490,"2016-23-01"
858,"2016-24-01"
2410,"2016-25-01"
2401,"2016-26-01"
2235,"2016-27-01"
2498,"2016-28-01"
2305,"2016-29-01"
1031,"2016-30-01"
920,"2016-31-01"
2279,"2016-01-02"
1321,"2016-02-02"
2171,"2016-03-02"
882,"2016-04-02"
1341,"2016-05-02"
1323,"2016-06-02"
703,"2016-07-02"
561,"2016-08-02"
1161,"2016-09-02"
1534,"2016-10-02"
2200,"2016-11-02"
2084,"2016-12-02"
1254,"2016-13-02"
775,"2016-14-02"
1706,"2016-15-02"
2289,"2016-16-02"
2098,"2016-17-02"
2198,"2016-18-02"
1841,"2016-19-02"
1275,"2016-20-02"
857,"2016-21-02"
1685,"2016-22-02"
1783,"2016-23-02"
2173,"2016-24-02"
2051,"2016-25-02"
2233,"2016-26-02"
1809,"2016-27-02"
1103,"2016-28-02"
2279,"2016-29-02"
1934,"2016-01-03"
1976,"2016-02-03"
1841,"2016-03-03"
1623,"2016-04-03"
1313,"2016-05-03"
779,"2016-06-03"
2013,"2016-07-03"
2299,"2016-08-03"
2280,"2016-09-03"
2432,"2016-10-03"
2358,"2016-11-03"
1994,"2016-12-03"
1346,"2016-13-03"
2426,"2016-14-03"
2397,"2016-15-03"
2370,"2016-16-03"
2684,"2016-17-03"
2279,"2016-18-03"
1715,"2016-19-03"
1175,"2016-20-03"
2079,"2016-21-03"
2234,"2016-22-03"
2027,"2016-23-03"
2156,"2016-24-03"
564,"2016-25-03"
1891,"2016-26-03"
640,"2016-27-03"
685,"2016-28-03"
1933,"2016-29-03"
2077,"2016-30-03"
1439,"2016-31-03"
2312,"2016-01-04"
2302,"2016-02-04"
1525,"2016-03-04"
2834,"2016-04-04"
1870,"2016-05-04"
2805,"2016-06-04"
2861,"2016-07-04"
2772,"2016-08-04"
2452,"2016-09-04"
1856,"2016-10-04"
3271,"2016-11-04"
2841,"2016-12-04"
2757,"2016-13-04"
2997,"2016-14-04"
2813,"2016-15-04"
1994,"2016-16-04"
1470,"2016-17-04"
3005,"2016-18-04"
3027,"2016-19-04"
3218,"2016-20-04"
3320,"2016-21-04"
3026,"2016-22-04"
1975,"2016-23-04"
1103,"2016-24-04"
1965,"2016-25-04"
2008,"2016-26-04"
2599,"2016-27-04"
2647,"2016-28-04"
2803,"2016-29-04"
1750,"2016-30-04"
1453,"2016-01-05"
3317,"2016-02-05"
2851,"2016-03-05"
3405,"2016-04-05"
2201,"2016-05-05"
3250,"2016-06-05"
2850,"2016-07-05"
1932,"2016-08-05"
3464,"2016-09-05"
3387,"2016-10-05"
3608,"2016-11-05"
3558,"2016-12-05"
3379,"2016-13-05"
2144,"2016-14-05"
1156,"2016-15-05"
1431,"2016-16-05"
2901,"2016-17-05"
2966,"2016-18-05"
3158,"2016-19-05"
2998,"2016-20-05"
2889,"2016-21-05"
1404,"2016-22-05"
1929,"2016-23-05"
2662,"2016-24-05"
3118,"2016-25-05"
2161,"2016-26-05"
2647,"2016-27-05"
2386,"2016-28-05"
1775,"2016-29-05"
1933,"2016-30-05"
3192,"2016-31-05"
1525,"2016-01-06"
2675,"2016-02-06"
2525,"2016-03-06"
1994,"2016-04-06"
1923,"2016-05-06"
3337,"2016-06-06"
3356,"2016-07-06"
3442,"2016-08-06"
3540,"2016-09-06"
3615,"2016-10-06"
2619,"2016-11-06"
1764,"2016-12-06"
2657,"2016-13-06"
2548,"2016-14-06"
2430,"2016-15-06"
2857,"2016-16-06"
2264,"2016-17-06"
1912,"2016-18-06"
1723,"2016-19-06"
2702,"2016-20-06"
2884,"2016-21-06"
3380,"2016-22-06"
3574,"2016-23-06"
3275,"2016-24-06"
1081,"2016-25-06"
1621,"2016-26-06"
2581,"2016-27-06"
3233,"2016-28-06"
3297,"2016-29-06"
2888,"2016-30-06"
3126,"2016-01-07"
2465,"2016-02-07"
2142,"2016-03-07"
3210,"2016-04-07"
3102,"2016-05-07"
3485,"2016-06-07"
3610,"2016-07-07"
3369,"2016-08-07"
2974,"2016-09-07"
1987,"2016-10-07"
3288,"2016-11-07"
2992,"2016-12-07"
2584,"2016-13-07"
3039,"2016-14-07"
3089,"2016-15-07"
2374,"2016-16-07"
1748,"2016-17-07"
3112,"2016-18-07"
3137,"2016-19-07"
2954,"2016-20-07"
2881,"2016-21-07"
3135,"2016-22-07"
1967,"2016-23-07"
1912,"2016-24-07"
3020,"2016-25-07"
3090,"2016-26-07"
3169,"2016-27-07"
1958,"2016-28-07"
2343,"2016-29-07"
2594,"2016-30-07"
1311,"2016-31-07"
3008,"2016-01-08"
1333,"2016-02-08"
1448,"2016-03-08"
2745,"2016-04-08"
2591,"2016-05-08"
2451,"2016-06-08"
1933,"2016-07-08"
2709,"2016-08-08"
2683,"2016-09-08"
2285,"2016-10-08"
2108,"2016-11-08"
2334,"2016-12-08"
2517,"2016-13-08"
1817,"2016-14-08"
3101,"2016-15-08"
3362,"2016-16-08"
3147,"2016-17-08"
3390,"2016-18-08"
3095,"2016-19-08"
2505,"2016-20-08"
1405,"2016-21-08"
2855,"2016-22-08"
3397,"2016-23-08"
3570,"2016-24-08"
3616,"2016-25-08"
3891,"2016-26-08"
2772,"2016-27-08"
2095,"2016-28-08"
3297,"2016-29-08"
3731,"2016-30-08"
3788,"2016-31-08"
3725,"2016-01-09"
3628,"2016-02-09"
3043,"2016-03-09"
1305,"2016-04-09"
3383,"2016-05-09"
3735,"2016-06-09"
3798,"2016-07-09"
3591,"2016-08-09"
3617,"2016-09-09"
3023,"2016-10-09"
1985,"2016-11-09"
3592,"2016-12-09"
3732,"2016-13-09"
3689,"2016-14-09"
3623,"2016-15-09"
3636,"2016-16-09"
2756,"2016-17-09"
1888,"2016-18-09"
3235,"2016-19-09"
3279,"2016-20-09"
3487,"2016-21-09"
3505,"2016-22-09"
3382,"2016-23-09"
2960,"2016-24-09"
2023,"2016-25-09"
3414,"2016-26-09"
3578,"2016-27-09"
3409,"2016-28-09"
3518,"2016-29-09"
3255,"2016-30-09"
2392,"2016-01-10"
1493,"2016-02-10"
1480,"2016-03-10"
2988,"2016-04-10"
3152,"2016-05-10"
2970,"2016-06-10"
2810,"2016-07-10"
2326,"2016-08-10"
1679,"2016-09-10"
2486,"2016-10-10"
2574,"2016-11-10"
2306,"2016-12-10"
2527,"2016-13-10"
2534,"2016-14-10"
1908,"2016-15-10"
1694,"2016-16-10"
2708,"2016-17-10"
2592,"2016-18-10"
2021,"2016-19-10"
1671,"2016-20-10"
2119,"2016-21-10"
1808,"2016-22-10"
1355,"2016-23-10"
1673,"2016-24-10"
2417,"2016-25-10"
2792,"2016-26-10"
2780,"2016-27-10"
2766,"2016-28-10"
2359,"2016-29-10"
1605,"2016-30-10"
3043,"2016-31-10"
1597,"2016-01-11"
2554,"2016-02-11"
2756,"2016-03-11"
2710,"2016-04-11"
1973,"2016-05-11"
1226,"2016-06-11"
1701,"2016-07-11"
2362,"2016-08-11"
1700,"2016-09-11"
1992,"2016-10-11"
1741,"2016-11-11"
1775,"2016-12-11"
1327,"2016-13-11"
2407,"2016-14-11"
1748,"2016-15-11"
1476,"2016-16-11"
1862,"2016-17-11"
1992,"2016-18-11"
1926,"2016-19-11"
1023,"2016-20-11"
2058,"2016-21-11"
2479,"2016-22-11"
2565,"2016-23-11"
2680,"2016-24-11"
2607,"2016-25-11"
2064,"2016-26-11"
1170,"2016-27-11"
2381,"2016-28-11"
2375,"2016-29-11"
2374,"2016-30-11"
2447,"2016-01-12"
2177,"2016-02-12"
1680,"2016-03-12"
1117,"2016-04-12"
2230,"2016-05-12"
2296,"2016-06-12"
2253,"2016-07-12"
2390,"2016-08-12"
2397,"2016-09-12"
2089,"2016-10-12"
1131,"2016-11-12"
2364,"2016-12-12"
2030,"2016-13-12"
2386,"2016-14-12"
2465,"2016-15-12"
2574,"2016-16-12"
1919,"2016-17-12"
1195,"2016-18-12"
2675,"2016-19-12"
2637,"2016-20-12"
2584,"2016-21-12"
1741,"2016-22-12"
2305,"2016-23-12"
1028,"2016-24-12"
404,"2016-25-12"
551,"2016-26-12"
1578,"2016-27-12"
1651,"2016-28-12"
1719,"2016-29-12"
1767,"2016-30-12"
1166,"2016-31-12"
586,"2017-01-01"
1164,"2017-02-01"
1544,"2017-03-01"
1292,"2017-04-01"
1776,"2017-05-01"
1655,"2017-06-01"
1027,"2017-07-01"
655,"2017-08-01"
1893,"2017-09-01"
1737,"2017-10-01"
1714,"2017-11-01"
1908,"2017-12-01"
1456,"2017-13-01"
1367,"2017-14-01"
935,"2017-15-01"
2023,"2017-16-01"
2018,"2017-17-01"
1803,"2017-18-01"
1902,"2017-19-01"
2018,"2017-20-01"
1700,"2017-21-01"
1017,"2017-22-01"
1866,"2017-23-01"
1752,"2017-24-01"
2015,"2017-25-01"
1993,"2017-26-01"
2083,"2017-27-01"
1667,"2017-28-01"
1074,"2017-29-01"
1718,"2017-30-01"
2140,"2017-31-01"
2334,"2017-01-02"
2341,"2017-02-02"
2020,"2017-03-02"
1483,"2017-04-02"
1212,"2017-05-02"
2217,"2017-06-02"
1826,"2017-07-02"
2254,"2017-08-02"
2253,"2017-09-02"
2142,"2017-10-02"
1257,"2017-11-02"
1002,"2017-12-02"
2304,"2017-13-02"
2409,"2017-14-02"
2601,"2017-15-02"
2150,"2017-16-02"
2098,"2017-17-02"
2063,"2017-18-02"
1195,"2017-19-02"
2080,"2017-20-02"
2388,"2017-21-02"
1728,"2017-22-02"
1011,"2017-23-02"
1699,"2017-24-02"
1351,"2017-25-02"
695,"2017-26-02"
616,"2017-27-02"
1488,"2017-28-02"
1827,"2017-01-03"
2078,"2017-02-03"
2372,"2017-03-03"
1969,"2017-04-03"
1032,"2017-05-03"
1766,"2017-06-03"
1791,"2017-07-03"
1361,"2017-08-03"
1920,"2017-09-03"
2588,"2017-10-03"
2304,"2017-11-03"
1650,"2017-12-03"
2687,"2017-13-03"
2863,"2017-14-03"
2849,"2017-15-03"
3184,"2017-16-03"
2591,"2017-17-03"
1275,"2017-18-03"
1235,"2017-19-03"
2584,"2017-20-03"
2466,"2017-21-03"
2861,"2017-22-03"
2958,"2017-23-03"
3050,"2017-24-03"
2553,"2017-25-03"
1968,"2017-26-03"
3009,"2017-27-03"
3344,"2017-28-03"
2942,"2017-29-03"
3345,"2017-30-03"
3433,"2017-31-03"
2605,"2017-01-04"
2044,"2017-02-04"
3268,"2017-03-04"
3277,"2017-04-04"
3184,"2017-05-04"
2960,"2017-06-04"
2992,"2017-07-04"
2684,"2017-08-04"
2170,"2017-09-04"
2796,"2017-10-04"
2905,"2017-11-04"
2841,"2017-12-04"
2678,"2017-13-04"
1385,"2017-14-04"
1676,"2017-15-04"
740,"2017-16-04"
988,"2017-17-04"
2349,"2017-18-04"
2413,"2017-19-04"
2749,"2017-20-04"
2616,"2017-21-04"
2281,"2017-22-04"
1637,"2017-23-04"
3037,"2017-24-04"
2714,"2017-25-04"
2972,"2017-26-04"
3090,"2017-27-04"
3032,"2017-28-04"
2497,"2017-29-04"
1901,"2017-30-04"
955,"2017-01-05"
2245,"2017-02-05"
2852,"2017-03-05"
2723,"2017-04-05"
3148,"2017-05-05"
3202,"2017-06-05"
1950,"2017-07-05"
2779,"2017-08-05"
3316,"2017-09-05"
3432,"2017-10-05"
3322,"2017-11-05"
2725,"2017-12-05"
2761,"2017-13-05"
1645,"2017-14-05"
3682,"2017-15-05"
3574,"2017-16-05"
3849,"2017-17-05"
2822,"2017-18-05"
1964,"2017-19-05"
2711,"2017-20-05"
2247,"2017-21-05"
3696,"2017-22-05"
3773,"2017-23-05"
3570,"2017-24-05"
2408,"2017-25-05"
3716,"2017-26-05"
2875,"2017-27-05"
2022,"2017-28-05"
3536,"2017-29-05"
3737,"2017-30-05"
3994,"2017-31-05"
4020,"2017-01-06"
3384,"2017-02-06"
2772,"2017-03-06"
1716,"2017-04-06"
2198,"2017-05-06"
2945,"2017-06-06"
2852,"2017-07-06"
3539,"2017-08-06"
2941,"2017-09-06"
376,"2017-10-06"
185,"2017-11-06"
3528,"2017-12-06"
3785,"2017-13-06"
4224,"2017-14-06"
2124,"2017-15-06"
3438,"2017-16-06"
2750,"2017-17-06"
2318,"2017-18-06"
3821,"2017-19-06"
4075,"2017-20-06"
3877,"2017-21-06"
3661,"2017-22-06"
3843,"2017-23-06"
3061,"2017-24-06"
2006,"2017-25-06"
3619,"2017-26-06"
3392,"2017-27-06"
2841,"2017-28-06"
3222,"2017-29-06"
3415,"2017-30-06"
1575,"2017-01-07"
1646,"2017-02-07"
3746,"2017-03-07"
3850,"2017-04-07"
4019,"2017-05-07"
3678,"2017-06-07"
3790,"2017-07-07"
3195,"2017-08-07"
2697,"2017-09-07"
3220,"2017-10-07"
3703,"2017-11-07"
2091,"2017-12-07"
3883,"2017-13-07"
3235,"2017-14-07"
2974,"2017-15-07"
2063,"2017-16-07"
2948,"2017-17-07"
3708,"2017-18-07"
2857,"2017-19-07"
2823,"2017-20-07"
3571,"2017-21-07"
2906,"2017-22-07"
1714,"2017-23-07"
2012,"2017-24-07"
1590,"2017-25-07"
2984,"2017-26-07"
3105,"2017-27-07"
3109,"2017-28-07"
2683,"2017-29-07"
2016,"2017-30-07"
3333,"2017-31-07"
2769,"2017-01-08"
3191,"2017-02-08"
2759,"2017-03-08"
3154,"2017-04-08"
2013,"2017-05-08"
1980,"2017-06-08"
3313,"2017-07-08"
2505,"2017-08-08"
3235,"2017-09-08"
1353,"2017-10-08"
2215,"2017-11-08"
1613,"2017-12-08"
1945,"2017-13-08"
3259,"2017-14-08"
2567,"2017-15-08"
3332,"2017-16-08"
2844,"2017-17-08"
1856,"2017-18-08"
2266,"2017-19-08"
1733,"2017-20-08"
3247,"2017-21-08"
3566,"2017-22-08"
3459,"2017-23-08"
3415,"2017-24-08"
3206,"2017-25-08"
2701,"2017-26-08"
2096,"2017-27-08"
3570,"2017-28-08"
3853,"2017-29-08"
3413,"2017-30-08"
2637,"2017-31-08"
3307,"2017-01-09"
2598,"2017-02-09"
2053,"2017-03-09"
3695,"2017-04-09"
3538,"2017-05-09"
2990,"2017-06-09"
3337,"2017-07-09"
2508,"2017-08-09"
1743,"2017-09-09"
1904,"2017-10-09"
2774,"2017-11-09"
2784,"2017-12-09"
2507,"2017-13-09"
2198,"2017-14-09"
2680,"2017-15-09"
2294,"2017-16-09"
1778,"2017-17-09"
2378,"2017-18-09"
2839,"2017-19-09"
2999,"2017-20-09"
3315,"2017-21-09"
3188,"2017-22-09"
2725,"2017-23-09"
1895,"2017-24-09"
3191,"2017-25-09"
3332,"2017-26-09"
3435,"2017-27-09"
3282,"2017-28-09"
3385,"2017-29-09"
1402,"2017-30-09"
1876,"2017-01-10"
2673,"2017-02-10"
1525,"2017-03-10"
3081,"2017-04-10"
2568,"2017-05-10"
2459,"2017-06-10"
1954,"2017-07-10"
1237,"2017-08-10"
2683,"2017-09-10"
2811,"2017-10-10"
3062,"2017-11-10"
3150,"2017-12-10"
3142,"2017-13-10"
2966,"2017-14-10"
2056,"2017-15-10"
3350,"2017-16-10"
3351,"2017-17-10"
3415,"2017-18-10"
3390,"2017-19-10"
2871,"2017-20-10"
2189,"2017-21-10"
1312,"2017-22-10"
2842,"2017-23-10"
2804,"2017-24-10"
2946,"2017-25-10"
2879,"2017-26-10"
2902,"2017-27-10"
1974,"2017-28-10"
1182,"2017-29-10"
2600,"2017-30-10"
1420,"2017-31-10"
1558,"2017-01-11"
2716,"2017-02-11"
2917,"2017-03-11"
2938,"2017-04-11"
1273,"2017-05-11"
2749,"2017-06-11"
2806,"2017-07-11"
2570,"2017-08-11"
2893,"2017-09-11"
2504,"2017-10-11"
1172,"2017-11-11"
793,"2017-12-11"
2710,"2017-13-11"
2714,"2017-14-11"
2554,"2017-15-11"
2739,"2017-16-11"
2678,"2017-17-11"
1876,"2017-18-11"
1106,"2017-19-11"
1681,"2017-20-11"
2182,"2017-21-11"
2907,"2017-22-11"
2675,"2017-23-11"
2067,"2017-24-11"
1838,"2017-25-11"
1140,"2017-26-11"
1684,"2017-27-11"
2505,"2017-28-11"
2667,"2017-29-11"
2064,"2017-30-11"
2271,"2017-01-12"
1871,"2017-02-12"
693,"2017-03-12"
2143,"2017-04-12"
2491,"2017-05-12"
2589,"2017-06-12"
2305,"2017-07-12"
1968,"2017-08-12"
1324,"2017-09-12"
495,"2017-10-12"
1802,"2017-11-12"
2246,"2017-12-12"
1862,"2017-13-12"
1972,"2017-14-12"
2295,"2017-15-12"
1677,"2017-16-12"
1015,"2017-17-12"
1938,"2017-18-12"
2215,"2017-19-12"
2066,"2017-20-12"
2115,"2017-21-12"
1838,"2017-22-12"
1862,"2017-23-12"
627,"2017-24-12"
550,"2017-25-12"
544,"2017-26-12"
1453,"2017-27-12"
1562,"2017-28-12"
1422,"2017-29-12"
1282,"2017-30-12"
871,"2017-31-12"
603,"2018-01-01"
1642,"2018-02-01"
1306,"2018-03-01"
1657,"2018-04-01"
2119,"2018-05-01"
1950,"2018-06-01"
1386,"2018-07-01"
2485,"2018-08-01"
2610,"2018-09-01"
2568,"2018-10-01"
2654,"2018-11-01"
2527,"2018-12-01"
2064,"2018-13-01"
1268,"2018-14-01"
2127,"2018-15-01"
1921,"2018-16-01"
1615,"2018-17-01"
1601,"2018-18-01"
2178,"2018-19-01"
1283,"2018-20-01"
1015,"2018-21-01"
2070,"2018-22-01"
2433,"2018-23-01"
2637,"2018-24-01"
1921,"2018-25-01"
2450,"2018-26-01"
2191,"2018-27-01"
1201,"2018-28-01"
2507,"2018-29-01"
2746,"2018-30-01"
1895,"2018-31-01"
2420,"2018-01-02"
2067,"2018-02-02"
1883,"2018-03-02"
1089,"2018-04-02"
2444,"2018-05-02"
2030,"2018-06-02"
2088,"2018-07-02"
1104,"2018-08-02"
1470,"2018-09-02"
1192,"2018-10-02"
621,"2018-11-02"
630,"2018-12-02"
1530,"2018-13-02"
2133,"2018-14-02"
1301,"2018-15-02"
1964,"2018-16-02"
1640,"2018-17-02"
1113,"2018-18-02"
2208,"2018-19-02"
2267,"2018-20-02"
2252,"2018-21-02"
2133,"2018-22-02"
2237,"2018-23-02"
1541,"2018-24-02"
900,"2018-25-02"
1866,"2018-26-02"
1834,"2018-27-02"
1850,"2018-28-02"
1780,"2018-01-03"
1680,"2018-02-03"
1138,"2018-03-03"
960,"2018-04-03"
2333,"2018-05-03"
2433,"2018-06-03"
2239,"2018-07-03"
1940,"2018-08-03"
2224,"2018-09-03"
1962,"2018-10-03"
1277,"2018-11-03"
2194,"2018-12-03"
1334,"2018-13-03"
2609,"2018-14-03"
2497,"2018-15-03"
1717,"2018-16-03"
1336,"2018-17-03"
921,"2018-18-03"
2187,"2018-19-03"
2110,"2018-20-03"
3061,"2018-21-03"
1802,"2018-22-03"
2362,"2018-23-03"
1978,"2018-24-03"
1498,"2018-25-03"
2515,"2018-26-03"
2066,"2018-27-03"
1557,"2018-28-03"
2297,"2018-29-03"
1245,"2018-30-03"
1840,"2018-31-03"
518,"2018-01-04"
1040,"2018-02-04"
2161,"2018-03-04"
2011,"2018-04-04"
2299,"2018-05-04"
2782,"2018-06-04"
2635,"2018-07-04"
2102,"2018-08-04"
3358,"2018-09-04"
3828,"2018-10-04"
2381,"2018-11-04"
3375,"2018-12-04"
3154,"2018-13-04"
3014,"2018-14-04"
2060,"2018-15-04"
3480,"2018-16-04"
3751,"2018-17-04"
3725,"2018-18-04"
3891,"2018-19-04"
3914,"2018-20-04"
3258,"2018-21-04"
1907,"2018-22-04"
3455,"2018-23-04"
3578,"2018-24-04"
3145,"2018-25-04"
3233,"2018-26-04"
3497,"2018-27-04"
2681,"2018-28-04"
1738,"2018-29-04"
2486,"2018-30-04"
1878,"2018-01-05"
3637,"2018-02-05"
3815,"2018-03-05"
3915,"2018-04-05"
3335,"2018-05-05"
2361,"2018-06-05"
3905,"2018-07-05"
4046,"2018-08-05"
4207,"2018-09-05"
1953,"2018-10-05"
3479,"2018-11-05"
3113,"2018-12-05"
922,"2018-13-05"
3526,"2018-14-05"
4018,"2018-15-05"
3155,"2018-16-05"
3577,"2018-17-05"
3516,"2018-18-05"
2661,"2018-19-05"
2017,"2018-20-05"
2084,"2018-21-05"
3064,"2018-22-05"
3177,"2018-23-05"
3238,"2018-24-05"
3519,"2018-25-05"
3256,"2018-26-05"
1959,"2018-27-05"
3769,"2018-28-05"
3475,"2018-29-05"
3914,"2018-30-05"
2391,"2018-31-05"
1825,"2018-01-06"
2920,"2018-02-06"
2203,"2018-03-06"
3889,"2018-04-06"
3985,"2018-05-06"
4027,"2018-06-06"
3464,"2018-07-06"
2983,"2018-08-06"
326,"2018-09-06"
64,"2018-10-06"
3641,"2018-11-06"
3060,"2018-12-06"
3455,"2018-13-06"
3291,"2018-14-06"
3652,"2018-15-06"
2729,"2018-16-06"
2112,"2018-17-06"
3454,"2018-18-06"
3585,"2018-19-06"
3947,"2018-20-06"
3582,"2018-21-06"
3323,"2018-22-06"
2754,"2018-23-06"
1944,"2018-24-06"
3383,"2018-25-06"
3833,"2018-26-06"
3790,"2018-27-06"
4130,"2018-28-06"
3935,"2018-29-06"
3213,"2018-30-06"
2376,"2018-01-07"
4006,"2018-02-07"
4137,"2018-03-07"
3771,"2018-04-07"
4083,"2018-05-07"
4097,"2018-06-07"
3423,"2018-07-07"
2693,"2018-08-07"
3972,"2018-09-07"
3406,"2018-10-07"
3554,"2018-11-07"
3848,"2018-12-07"
4395,"2018-13-07"
3350,"2018-14-07"
2311,"2018-15-07"
3728,"2018-16-07"
3727,"2018-17-07"
3803,"2018-18-07"
3882,"2018-19-07"
3558,"2018-20-07"
3067,"2018-21-07"
2329,"2018-22-07"
3551,"2018-23-07"
3592,"2018-24-07"
3488,"2018-25-07"
3506,"2018-26-07"
3529,"2018-27-07"
2721,"2018-28-07"
2013,"2018-29-07"
3550,"2018-30-07"
3564,"2018-31-07"
3614,"2018-01-08"
3542,"2018-02-08"
3352,"2018-03-08"
2727,"2018-04-08"
2137,"2018-05-08"
3299,"2018-06-08"
3245,"2018-07-08"
2974,"2018-08-08"
3099,"2018-09-08"
3308,"2018-10-08"
2796,"2018-11-08"
2161,"2018-12-08"
2537,"2018-13-08"
2937,"2018-14-08"
3418,"2018-15-08"
3594,"2018-16-08"
2929,"2018-17-08"
2799,"2018-18-08"
2254,"2018-19-08"
3301,"2018-20-08"
3477,"2018-21-08"
3741,"2018-22-08"
3792,"2018-23-08"
3336,"2018-24-08"
2364,"2018-25-08"
2004,"2018-26-08"
3447,"2018-27-08"
3783,"2018-28-08"
3277,"2018-29-08"
3488,"2018-30-08"
