"count","day"
2913,"2018-21-08"
3712,"2018-22-08"
3279,"2018-23-08"
1924,"2018-24-08"
2580,"2018-25-08"
3091,"2018-26-08"
2249,"2018-27-08"
3099,"2018-28-08"
2936,"2018-29-08"
3096,"2018-30-08"
2911,"2018-31-08"
2072,"2018-01-09"
2305,"2018-02-09"
2919,"2018-03-09"
3427,"2018-04-09"
3386,"2018-05-09"
2609,"2018-06-09"
2707,"2018-07-09"
1893,"2018-08-09"
2377,"2018-09-09"
3443,"2018-10-09"
3866,"2018-11-09"
3793,"2018-12-09"
2203,"2018-13-09"
2887,"2018-14-09"
1731,"2018-15-09"
4195,"2018-16-09"
3468,"2018-17-09"
3937,"2018-18-09"
3788,"2018-19-09"
3794,"2018-20-09"
2042,"2018-21-09"
1109,"2018-22-09"
229,"2018-23-09"
2373,"2018-24-09"
4273,"2018-25-09"
2999,"2018-26-09"
3120,"2018-27-09"
1967,"2018-28-09"
1890,"2018-29-09"
2037,"2018-30-09"
2136,"2018-01-10"
1757,"2018-02-10"
1331,"2018-03-10"
2439,"2018-04-10"
2755,"2018-05-10"
2374,"2018-06-10"
1354,"2018-07-10"
4538,"2018-08-10"
3293,"2018-09-10"
3541,"2018-10-10"
3246,"2018-11-10"
2946,"2018-12-10"
2482,"2018-13-10"
2482,"2018-14-10"
2833,"2018-15-10"
2892,"2018-16-10"
2713,"2018-17-10"
2353,"2018-18-10"
1933,"2018-19-10"
1347,"2018-20-10"
1790,"2018-21-10"
1842,"2018-22-10"
1943,"2018-23-10"
1581,"2018-24-10"
1921,"2018-25-10"
1535,"2018-26-10"
2522,"2018-27-10"
961,"2018-28-10"
2332,"2018-29-10"
1600,"2018-30-10"
3471,"2018-31-10"
588,"2018-01-11"
1914,"2018-02-11"
1284,"2018-03-11"
991,"2018-04-11"
2557,"2018-05-11"
3009,"2018-06-11"
2937,"2018-07-11"
2821,"2018-08-11"
2448,"2018-09-11"
1682,"2018-10-11"
731,"2018-11-11"
1952,"2018-12-11"
2649,"2018-13-11"
2833,"2018-14-11"
2613,"2018-15-11"
2297,"2018-16-11"
1319,"2018-17-11"
1220,"2018-18-11"
2145,"2018-19-11"
2226,"2018-20-11"
2334,"2018-21-11"
2272,"2018-22-11"
2076,"2018-23-11"
442,"2018-24-11"
564,"2018-25-11"
2150,"2018-26-11"
2254,"2018-27-11"
1969,"2018-28-11"
1631,"2018-29-11"
1866,"2018-30-11"
2268,"2018-01-12"
504,"2018-02-12"
1634,"2018-03-12"
2061,"2018-04-12"
2061,"2018-05-12"
1848,"2018-06-12"
1355,"2018-07-12"
456,"2018-08-12"
439,"2018-09-12"
1638,"2018-10-12"
1956,"2018-11-12"
2104,"2018-12-12"
1992,"2018-13-12"
2778,"2018-14-12"
605,"2018-15-12"
308,"2018-16-12"
2293,"2018-17-12"
1798,"2018-18-12"
1907,"2018-19-12"
1503,"2018-20-12"
1489,"2018-21-12"
541,"2018-22-12"
435,"2018-23-12"
307,"2018-24-12"
341,"2018-25-12"
350,"2018-26-12"
544,"2018-27-12"
690,"2018-28-12"
369,"2018-29-12"
528,"2018-30-12"
360,"2018-31-12"
173,"2019-01-01"
835,"2019-02-01"
834,"2019-03-01"
744,"2019-04-01"
417,"2019-05-01"
505,"2019-06-01"
1730,"2019-07-01"
1445,"2019-08-01"
1814,"2019-09-01"
1886,"2019-10-01"
1130,"2019-11-01"
725,"2019-12-01"
235,"2019-13-01"
1355,"2019-14-01"
1906,"2019-15-01"
2038,"2019-16-01"
1487,"2019-17-01"
1595,"2019-18-01"
982,"2019-19-01"
740,"2019-20-01"
1627,"2019-21-01"
1552,"2019-22-01"
785,"2019-23-01"
849,"2019-24-01"
832,"2019-25-01"
566,"2019-26-01"
408,"2019-27-01"
860,"2019-28-01"
1744,"2019-29-01"
968,"2019-30-01"
499,"2019-31-01"
428,"2019-01-02"
201,"2019-02-02"
631,"2019-03-02"
1299,"2019-04-02"
1454,"2019-05-02"
1622,"2019-06-02"
1482,"2019-07-02"
2675,"2019-08-02"
786,"2019-09-02"
281,"2019-10-02"
1369,"2019-11-02"
1678,"2019-12-02"
1794,"2019-13-02"
2025,"2019-14-02"
2049,"2019-15-02"
1738,"2019-16-02"
2009,"2019-17-02"
2367,"2019-18-02"
2024,"2019-19-02"
2150,"2019-20-02"
2052,"2019-21-02"
1512,"2019-22-02"
3271,"2019-23-02"
1939,"2019-24-02"
2638,"2019-25-02"
2807,"2019-26-02"
2784,"2019-27-02"
1146,"2019-28-02"
671,"2019-01-03"
686,"2019-02-03"
351,"2019-03-03"
342,"2019-04-03"
902,"2019-05-03"
1843,"2019-06-03"
1531,"2019-07-03"
1337,"2019-08-03"
2164,"2019-09-03"
260,"2019-10-03"
827,"2019-11-03"
1521,"2019-12-03"
1031,"2019-13-03"
872,"2019-14-03"
878,"2019-15-03"
552,"2019-16-03"
586,"2019-17-03"
1691,"2019-18-03"
2247,"2019-19-03"
2251,"2019-20-03"
2781,"2019-21-03"
2809,"2019-22-03"
1157,"2019-23-03"
1561,"2019-24-03"
1631,"2019-25-03"
2007,"2019-26-03"
2227,"2019-27-03"
2184,"2019-28-03"
2614,"2019-29-03"
2383,"2019-30-03"
3677,"2019-31-03"
3475,"2019-01-04"
2635,"2019-02-04"
1816,"2019-03-04"
2060,"2019-04-04"
2293,"2019-05-04"
1672,"2019-06-04"
3157,"2019-07-04"
2827,"2019-08-04"
2987,"2019-09-04"
3491,"2019-10-04"
3120,"2019-11-04"
2155,"2019-12-04"
846,"2019-13-04"
1278,"2019-14-04"
4322,"2019-15-04"
2800,"2019-16-04"
1828,"2019-17-04"
2509,"2019-18-04"
2346,"2019-19-04"
1736,"2019-20-04"
1840,"2019-21-04"
2378,"2019-22-04"
2776,"2019-23-04"
2308,"2019-24-04"
2191,"2019-25-04"
3282,"2019-26-04"
566,"2019-27-04"
1104,"2019-28-04"
2963,"2019-29-04"
3509,"2019-30-04"
2652,"2019-01-05"
2702,"2019-02-05"
2342,"2019-03-05"
863,"2019-04-05"
870,"2019-05-05"
2617,"2019-06-05"
3202,"2019-07-05"
1875,"2019-08-05"
2644,"2019-09-05"
1874,"2019-10-05"
698,"2019-11-05"
3953,"2019-12-05"
3623,"2019-13-05"
4008,"2019-14-05"
4064,"2019-15-05"
3186,"2019-16-05"
2270,"2019-17-05"
1885,"2019-18-05"
1804,"2019-19-05"
2638,"2019-20-05"
1160,"2019-21-05"
3346,"2019-22-05"
3975,"2019-23-05"
3553,"2019-24-05"
2366,"2019-25-05"
2188,"2019-26-05"
2655,"2019-27-05"
2776,"2019-28-05"
3292,"2019-29-05"
2192,"2019-30-05"
2687,"2019-31-05"
2847,"2019-01-06"
4045,"2019-02-06"
2580,"2019-03-06"
4269,"2019-04-06"
4604,"2019-05-06"
3321,"2019-06-06"
3247,"2019-07-06"
1188,"2019-08-06"
2412,"2019-09-06"
2122,"2019-10-06"
2455,"2019-11-06"
2901,"2019-12-06"
3858,"2019-13-06"
3555,"2019-14-06"
2219,"2019-15-06"
2831,"2019-16-06"
4605,"2019-17-06"
4950,"2019-18-06"
3757,"2019-19-06"
1939,"2019-20-06"
3239,"2019-21-06"
2852,"2019-22-06"
3642,"2019-23-06"
5105,"2019-24-06"
5370,"2019-25-06"
5856,"2019-26-06"
5181,"2019-27-06"
4682,"2019-28-06"
3402,"2019-29-06"
3268,"2019-30-06"
4546,"2019-01-07"
4651,"2019-02-07"
4771,"2019-03-07"
4849,"2019-04-07"
4745,"2019-05-07"
3237,"2019-06-07"
2661,"2019-07-07"
3406,"2019-08-07"
4322,"2019-09-07"
4640,"2019-10-07"
3580,"2019-11-07"
2755,"2019-12-07"
1327,"2019-13-07"
2063,"2019-14-07"
2777,"2019-15-07"
2926,"2019-16-07"
3160,"2019-17-07"
3021,"2019-18-07"
2520,"2019-19-07"
1343,"2019-20-07"
2516,"2019-21-07"
3320,"2019-22-07"
3601,"2019-23-07"
3324,"2019-24-07"
3077,"2019-25-07"
2358,"2019-26-07"
1179,"2019-27-07"
650,"2019-28-07"
2981,"2019-29-07"
3180,"2019-30-07"
2671,"2019-31-07"
2579,"2019-01-08"
1978,"2019-02-08"
1359,"2019-03-08"
3512,"2019-04-08"
2247,"2019-05-08"
2249,"2019-06-08"
2232,"2019-07-08"
2347,"2019-08-08"
1265,"2019-09-08"
1520,"2019-10-08"
2312,"2019-11-08"
1771,"2019-12-08"
2012,"2019-13-08"
2584,"2019-14-08"
1464,"2019-15-08"
2079,"2019-16-08"
1144,"2019-17-08"
677,"2019-18-08"
2874,"2019-19-08"
2905,"2019-20-08"
2969,"2019-21-08"
3293,"2019-22-08"
4937,"2019-23-08"
2757,"2019-24-08"
4046,"2019-25-08"
3751,"2019-26-08"
3740,"2019-27-08"
4280,"2019-28-08"
3890,"2019-29-08"
4227,"2019-30-08"
2882,"2019-31-08"
1928,"2019-01-09"
3795,"2019-02-09"
3583,"2019-03-09"
3475,"2019-04-09"
3954,"2019-05-09"
3203,"2019-06-09"
1169,"2019-07-09"
1062,"2019-08-09"
3349,"2019-09-09"
3772,"2019-10-09"
2840,"2019-11-09"
3295,"2019-12-09"
2804,"2019-13-09"
4394,"2019-14-09"
2843,"2019-15-09"
2869,"2019-16-09"
3345,"2019-17-09"
3250,"2019-18-09"
3111,"2019-19-09"
3109,"2019-20-09"
2206,"2019-21-09"
2324,"2019-22-09"
1907,"2019-23-09"
2620,"2019-24-09"
2734,"2019-25-09"
1963,"2019-26-09"
2504,"2019-27-09"
1132,"2019-28-09"
2116,"2019-29-09"
2281,"2019-30-09"
1840,"2019-01-10"
2232,"2019-02-10"
1142,"2019-03-10"
948,"2019-04-10"
1189,"2019-05-10"
193,"2019-06-10"
2616,"2019-07-10"
1356,"2019-08-10"
2439,"2019-09-10"
2704,"2019-10-10"
2356,"2019-11-10"
1768,"2019-12-10"
2134,"2019-13-10"
2762,"2019-14-10"
1944,"2019-15-10"
1744,"2019-16-10"
1648,"2019-17-10"
1517,"2019-18-10"
614,"2019-19-10"
967,"2019-20-10"
2092,"2019-21-10"
2247,"2019-22-10"
2468,"2019-23-10"
2407,"2019-24-10"
2063,"2019-25-10"
1886,"2019-26-10"
814,"2019-27-10"
2672,"2019-28-10"
2786,"2019-29-10"
2786,"2019-30-10"
2554,"2019-31-10"
287,"2019-01-11"
716,"2019-02-11"
840,"2019-03-11"
1980,"2019-04-11"
2154,"2019-05-11"
1521,"2019-06-11"
1965,"2019-07-11"
3305,"2019-08-11"
1115,"2019-09-11"
1274,"2019-10-11"
1894,"2019-11-11"
2030,"2019-12-11"
2314,"2019-13-11"
2301,"2019-14-11"
1995,"2019-15-11"
1213,"2019-16-11"
763,"2019-17-11"
1037,"2019-18-11"
1683,"2019-19-11"
2141,"2019-20-11"
2047,"2019-21-11"
1750,"2019-22-11"
1194,"2019-23-11"
1195,"2019-24-11"
2289,"2019-25-11"
2215,"2019-26-11"
1896,"2019-27-11"
1440,"2019-28-11"
1890,"2019-29-11"
2338,"2019-30-11"
636,"2019-01-12"
1852,"2019-02-12"
2117,"2019-03-12"
2239,"2019-04-12"
2046,"2019-05-12"
1140,"2019-06-12"
708,"2019-07-12"
529,"2019-08-12"
1536,"2019-09-12"
2152,"2019-10-12"
1140,"2019-11-12"
1902,"2019-12-12"
911,"2019-13-12"
1407,"2019-14-12"
679,"2019-15-12"
1479,"2019-16-12"
2076,"2019-17-12"
2163,"2019-18-12"
2099,"2019-19-12"
1299,"2019-20-12"
2310,"2019-21-12"
482,"2019-22-12"
961,"2019-23-12"
206,"2019-24-12"
153,"2019-25-12"
435,"2019-26-12"
510,"2019-27-12"
528,"2019-28-12"
472,"2019-29-12"
778,"2019-30-12"
433,"2019-31-12"
440,"2020-01-01"
742,"2020-02-01"
549,"2020-03-01"
605,"2020-04-01"
674,"2020-05-01"
1761,"2020-06-01"
2041,"2020-07-01"
1894,"2020-08-01"
1233,"2020-09-01"
1006,"2020-10-01"
1031,"2020-11-01"
859,"2020-12-01"
2132,"2020-13-01"
2128,"2020-14-01"
2437,"2020-15-01"
2521,"2020-16-01"
1654,"2020-17-01"
2209,"2020-18-01"
725,"2020-19-01"
1988,"2020-20-01"
2172,"2020-21-01"
1914,"2020-22-01"
1826,"2020-23-01"
1693,"2020-24-01"
943,"2020-25-01"
1182,"2020-26-01"
1464,"2020-27-01"
1469,"2020-28-01"
1945,"2020-29-01"
1964,"2020-30-01"
1836,"2020-31-01"
384,"2020-01-02"
1658,"2020-02-02"
1667,"2020-03-02"
1266,"2020-04-02"
2022,"2020-05-02"
1911,"2020-06-02"
1912,"2020-07-02"
950,"2020-08-02"
393,"2020-09-02"
298,"2020-10-02"
1000,"2020-11-02"
1524,"2020-12-02"
1301,"2020-13-02"
1360,"2020-14-02"
1359,"2020-15-02"
2117,"2020-16-02"
1712,"2020-17-02"
1881,"2020-18-02"
1723,"2020-19-02"
974,"2020-20-02"
1152,"2020-21-02"
647,"2020-22-02"
160,"2020-23-02"
368,"2020-24-02"
1041,"2020-25-02"
814,"2020-26-02"
1071,"2020-27-02"
1424,"2020-28-02"
1785,"2020-29-02"
988,"2020-01-03"
1499,"2020-02-03"
1885,"2020-03-03"
1771,"2020-04-03"
1180,"2020-05-03"
878,"2020-06-03"
1325,"2020-07-03"
1049,"2020-08-03"
1994,"2020-09-03"
1301,"2020-10-03"
1059,"2020-11-03"
1846,"2020-12-03"
1737,"2020-13-03"
1647,"2020-14-03"
2210,"2020-15-03"
2631,"2020-16-03"
2677,"2020-17-03"
2805,"2020-18-03"
2403,"2020-19-03"
1600,"2020-20-03"
2266,"2020-21-03"
2295,"2020-22-03"
1723,"2020-23-03"
2080,"2020-24-03"
2360,"2020-25-03"
2282,"2020-26-03"
2716,"2020-27-03"
3453,"2020-28-03"
663,"2020-29-03"
1648,"2020-30-03"
2196,"2020-31-03"
2320,"2020-01-04"
2078,"2020-02-04"
1450,"2020-03-04"
3079,"2020-04-04"
3860,"2020-05-04"
3192,"2020-06-04"
3126,"2020-07-04"
3422,"2020-08-04"
3112,"2020-09-04"
4196,"2020-10-04"
3706,"2020-11-04"
4118,"2020-12-04"
1748,"2020-13-04"
1843,"2020-14-04"
2959,"2020-15-04"
3671,"2020-16-04"
3563,"2020-17-04"
2666,"2020-18-04"
2878,"2020-19-04"
3072,"2020-20-04"
3420,"2020-21-04"
3555,"2020-22-04"
3775,"2020-23-04"
3397,"2020-24-04"
3396,"2020-25-04"
4221,"2020-26-04"
3550,"2020-27-04"
1869,"2020-28-04"
2196,"2020-29-04"
1500,"2020-30-04"
1977,"2020-01-05"
1015,"2020-02-05"
3522,"2020-03-05"
2102,"2020-04-05"
3175,"2020-05-05"
3633,"2020-06-05"
3521,"2020-07-05"
3558,"2020-08-05"
3996,"2020-09-05"
2039,"2020-10-05"
1874,"2020-11-05"
2715,"2020-12-05"
2897,"2020-13-05"
3204,"2020-14-05"
3320,"2020-15-05"
3301,"2020-16-05"
4040,"2020-17-05"
3655,"2020-18-05"
3841,"2020-19-05"
3305,"2020-20-05"
4972,"2020-21-05"
2597,"2020-22-05"
2356,"2020-23-05"
2489,"2020-24-05"
3192,"2020-25-05"
4097,"2020-26-05"
4437,"2020-27-05"
4020,"2020-28-05"
3892,"2020-29-05"
3362,"2020-30-05"
3549,"2020-31-05"
4571,"2020-01-06"
3991,"2020-02-06"
3822,"2020-03-06"
1657,"2020-04-06"
1338,"2020-05-06"
1948,"2020-06-06"
2843,"2020-07-06"
3440,"2020-08-06"
3518,"2020-09-06"
2869,"2020-10-06"
2675,"2020-11-06"
4295,"2020-12-06"
3253,"2020-13-06"
2243,"2020-14-06"
3719,"2020-15-06"
2248,"2020-16-06"
3312,"2020-17-06"
3590,"2020-18-06"
3852,"2020-19-06"
3455,"2020-20-06"
4592,"2020-21-06"
3941,"2020-22-06"
5195,"2020-23-06"
5538,"2020-24-06"
5105,"2020-25-06"
4780,"2020-26-06"
2452,"2020-27-06"
2556,"2020-28-06"
2618,"2020-29-06"
3385,"2020-30-06"
1889,"2020-01-07"
2460,"2020-02-07"
2845,"2020-03-07"
2054,"2020-04-07"
2336,"2020-05-07"
2541,"2020-06-07"
3262,"2020-07-07"
1041,"2020-08-07"
2477,"2020-09-07"
1970,"2020-10-07"
2442,"2020-11-07"
3069,"2020-12-07"
3724,"2020-13-07"
2436,"2020-14-07"
2877,"2020-15-07"
1607,"2020-16-07"
2569,"2020-17-07"
2878,"2020-18-07"
3456,"2020-19-07"
2601,"2020-20-07"
3331,"2020-21-07"
3336,"2020-22-07"
3669,"2020-23-07"
2521,"2020-24-07"
1954,"2020-25-07"
2236,"2020-26-07"
2719,"2020-27-07"
2978,"2020-28-07"
3314,"2020-29-07"
3422,"2020-30-07"
3273,"2020-31-07"
2101,"2020-01-08"
2680,"2020-02-08"
2867,"2020-03-08"
3474,"2020-04-08"
4171,"2020-05-08"
4171,"2020-06-08"
3737,"2020-07-08"
3032,"2020-08-08"
2917,"2020-09-08"
4054,"2020-10-08"
3790,"2020-11-08"
3785,"2020-12-08"
3834,"2020-13-08"
3964,"2020-14-08"
2458,"2020-15-08"
3621,"2020-16-08"
3274,"2020-17-08"
3801,"2020-18-08"
4797,"2020-19-08"
4811,"2020-20-08"
3992,"2020-21-08"
3567,"2020-22-08"
2916,"2020-23-08"
3997,"2020-24-08"
3724,"2020-25-08"
2189,"2020-26-08"
4048,"2020-27-08"
3586,"2020-28-08"
2715,"2020-29-08"
2691,"2020-30-08"
3443,"2020-31-08"
3959,"2020-01-09"
4295,"2020-02-09"
2930,"2020-03-09"
3136,"2020-04-09"
2235,"2020-05-09"
2838,"2020-06-09"
4070,"2020-07-09"
4055,"2020-08-09"
4074,"2020-09-09"
4316,"2020-10-09"
4052,"2020-11-09"
3221,"2020-12-09"
3597,"2020-13-09"
4507,"2020-14-09"
4606,"2020-15-09"
4471,"2020-16-09"
4336,"2020-17-09"
3943,"2020-18-09"
2946,"2020-19-09"
3288,"2020-20-09"
4119,"2020-21-09"
4308,"2020-22-09"
4226,"2020-23-09"
3739,"2020-24-09"
3050,"2020-25-09"
545,"2020-26-09"
1500,"2020-27-09"
2550,"2020-28-09"
2718,"2020-29-09"
3534,"2020-30-09"
2733,"2020-01-10"
3025,"2020-02-10"
809,"2020-03-10"
1650,"2020-04-10"
2459,"2020-05-10"
2355,"2020-06-10"
2655,"2020-07-10"
2799,"2020-08-10"
2467,"2020-09-10"
1770,"2020-10-10"
1707,"2020-11-10"
1548,"2020-12-10"
2266,"2020-13-10"
1876,"2020-14-10"
1784,"2020-15-10"
1618,"2020-16-10"
1314,"2020-17-10"
